index,title,category,current_funding_amount,percentage,target_funding_amount,supporter,result,match_cnt,fold
6298,세상에 하나뿐인 가죽장인 라이더 자켓 한정제작 [브랜드],의류,3341000,334,10002,17,1,0,5
6299,"모든 외출 필수템을 한번에, 2020 뽀모 멀티파우치",잡화,4009131,334,12003,148,1,1,2
6300,"돈도 계획도 없이 시작한 길 위의 삶, 밴라이프 이야기",출판,1670000,334,5000,54,1,1,5
6301,"음악, 소설, 디자인을 함께 : '집적소' EP와 책",음악,1002000,334,300000,48,1,2,4
6302,"추운 겨울, 아름다운 '마음' 과 따뜻한 '패딩'이 함께",의류,3340000,334,10000,22,1,1,3
6303,달콤한 크리스마스를 부탁해,푸드,1669100,333,5012,73,1,0,2
6304,우리의 건강과 환경 모두 지켜주는 실리콘 마스크쉴드!,홈 · 리빙,3338000,333,10024,129,1,0,3
6305,유기견의 몸과 마음을 치유하는 팔찌::아프지마 치유 팔찌,캐릭터 · 굿즈,1001200,333,300000,44,1,0,5
6306,실화 영한 그림단편소설<The Miracle Bird>,출판,5001000,333,1500000,106,1,0,5
6307,행운의 주문을 걸어보자!! '주술 알약' 주얼리,주얼리,1333000,333,4003,25,1,0,3
6308,"꽃향기에 소망을 담은 휴대용 스톤 방향제, <돌:봄 향낭>",홈 · 리빙,3331734,333,1000000,108,1,1,2
6309,"트로피칼 에너지 가득, 하와이로 데려다줄 3가지 향기",향수 · 뷰티,3331500,333,10004,58,1,1,1
6310,"끝여름, 쌀쌀한 가을을 위한 준비 '린넨 맨투맨'",의류,1665500,333,5001,55,1,1,2
6311,울어라! 지옥참마도 할머니 피규어,캐릭터 · 굿즈,6661000,333,20003,163,1,0,4
6312,그와 그녀의 이야기 [젠틀맨]&[레이디],출판,1665000,333,5000,70,1,0,1
6313,딸이 보는 아빠의 청춘 <아빠의 항해 일지>,출판,666000,333,200000,33,1,0,4
6314,우리 곡물의 재발견 그리고 초콜릿과의 만남,푸드,1665000,333,5000,52,1,0,2
6315,"미군 기지촌 할머니들의 작은 목소리, ""그래도 괜찮아""",출판,1664000,332,5012,91,1,1,3
6316,책 리뷰 매거진 <오글리 o'glee> 창간호,출판,4991000,332,15033,197,1,0,5
6317,"모험에 지친 여행자들이 머무는 그곳, 적룡객잔",보드게임 · TRPG,16543800,330,5000000,186,1,1,2
6318,감성가득한 힐링 시골마을,웹툰 리소스,3325000,332,10015,34,1,0,4
6319,"노에님 웹툰 스케치업 - 지·옥·고(지하방,옥탑방,고시원)",웹툰 리소스,3325000,332,1000000,61,1,2,4
6320,꿈꾸는 고양이의 행복한 선물. 고양이 일러스트 양장노트!,예술,2660000,332,800000,90,1,0,5
6321,"한국사공부필수-서점판으로 돌아온 ""우리나라 역사지도 세트""",출판,3323000,332,10009,179,1,0,5
6322,코끝에서 사랑이 시작된다고 느껴진다면 믿겠어?,향수 · 뷰티,1661500,332,5004,111,1,0,3
6323,여정의 안녕을 기원하는【 호톱 노리개 】,잡화,3323000,332,10009,63,1,0,1
6324,[앵콜] 귀 뚫을 필요없는 이어커프 & 클러치 없는 귀걸이,주얼리,3322500,332,1000000,128,1,0,3
6325,라이트닝블루 스니커즈,잡화,3322000,332,1000000,46,1,0,3
6326,음력의 의미가 담긴 달(moon)의 2018년 달력과 굿즈,디자인 문구,2989000,332,9003,136,1,0,1
6327,"빵 터지는 직장인 일상 수집책, <그냥 다니는 거지, 뭐>",출판,6642011,332,20006,365,1,2,3
6328,"일상에서 자연스럽게, 모던 한복 <유유히 액주름 원피스>",의류,9961000,332,30003,44,1,1,2
6329,"반려동물과 함께 써내려가는 반려일기, <네버랜드 다이어리>",출판,3318382,331,1000000,123,1,1,4
6330,「북한 카드게임」사사끼 전용 트럼프 카드,보드게임 · TRPG,3317534,331,1000000,153,1,0,1
6331,뿌리는 공기청정기! 편백 에어프레시너!,향수 · 뷰티,3317100,331,10021,93,1,0,2
6332,"스타일에 편안함을 더하다, 샤르망(Charmant)마스크",잡화,3316300,331,1000000,281,1,1,4
6333,"평등한 대학을 위한 반성폭력 캠페인, <펭귄프로젝트>",잡화,3316111,331,1000000,207,1,1,5
6334,"전자책: 슬기로운 보험생활, 보험 활용법",출판,1658000,331,5009,224,1,1,2
6335,방석과 쿠션을 하나로 말다 <롤링 방석>,홈 · 리빙,1658000,331,500000,32,1,0,5
6336,[뱃지] 저를 버리지 말아 주세요 '유기견 보호',캐릭터 · 굿즈,663000,331,200000,105,1,0,5
6337,물티슈대신 쓰는 손바닥 만한 손행주,홈 · 리빙,1657000,331,5006,107,1,0,5
6338,유기동물과 온기를 나누는 '공드린' 강아지 티백,반려동물,1656999,331,500000,46,1,0,4
6339,송진의 페이퍼 아트 화집,출판,33133777,331,100102,587,1,0,3
6340,그림그리는 베짱이의 첫번째 전시회,예술,994000,331,3003,23,1,0,1
6341,"죽음 앞에서 마주한 나, 연극 <난뎃손님>",공연,994000,331,3003,71,1,1,3
6342,엉터리 연금술사의 몬스터를 떠 넘겨라 ! 이상한연금술,보드게임 · TRPG,6626000,331,20018,291,1,0,2
6343,서울예술대학교 <연극 민중의 적>,공연,1325000,331,400000,92,1,0,3
6344,치매노인 지원 프로젝트_소중한 기억을 담아,캐릭터 · 굿즈,1656000,331,500000,105,1,0,5
6345,스케치업 웹툰배경 소극장,웹툰 리소스,993600,331,3001,52,1,0,4
6346,내 손으로 직접 만드는 AI 코딩 스마트 뮤직박스,테크 · 가전,3311000,331,10003,9,1,0,2
6347,굶주린 유기견에게 식사를 제공해 주는 가방: '끼니백',잡화,4304000,331,1300000,208,1,0,4
6348,"꽃 한 송이로 충분해, 모던 청자 한 송이 화병",홈 · 리빙,1655200,331,5000,39,1,1,5
6349,오쇼젠 타로 카드 실전 해설서,출판,993000,331,3000,41,1,0,5
6350,"평범한 옷에 특별함을, '오간자 레이어드 원피스'",의류,1654800,330,5014,18,1,1,4
6351,웹툰작가를 위한 강아지 리소스,웹툰 리소스,1653000,330,5009,72,1,0,4
6352,혼자 사는 사람들의 이야기 <5평 집에서 뭐 하고 지내?>,출판,2313999,330,7012,58,1,0,1
6353,퇴근 후 <영어회화극장> 홈클래스편,출판,6611000,330,20033,66,1,0,5
6354,세대별 월경 에세이 <월경은 마라톤을 닮아서>,출판,3305432,330,1000000,79,1,0,5
6355,"길고양이 돕기를 위한 인스 프로젝트 ""길집사""",캐릭터 · 굿즈,330500,330,1001,39,1,0,1
6356,네이버웹툰 <대학일기> 사랑스러운 바보개의 재탄생!,웹툰 · 만화,85210008,330,258212,1921,1,0,3
6357,나도 글로벌 크리에이터가 되어볼까? <엣시는 처음이라>,출판,3302000,330,10006,130,1,0,2
6358,"포토 에세이 <사진집, 사람집 - 프라하>",사진,1651000,330,5003,41,1,1,1
6359,NO플라스틱 <어쩌면 당신의 가방은 무거워질 수 있겠지만>,출판,6603000,330,2000000,245,1,0,3
6360,포인핸드 X 마리몽 <유기동물의 꿈을 이뤄줄게>,캐릭터 · 굿즈,19806500,330,60019,649,1,0,5
6361,내 방에서 여행을 떠나는 방법 '미스티 팟',홈 · 리빙,6602000,330,20006,119,1,0,1
6362,너는 나의 프라이드Pride야!,의류,3301000,330,1000000,126,1,0,5
6363,편지로 시작하는 인문고전 - 가장 사적인 문학작품을 만나다,출판,3300500,330,1000000,211,1,0,4
6364,"여성주의, 퀴어이론, 그리고 레즈비언 <한국레즈비언영화사>",출판,6600200,330,20000,224,1,2,3
6365,[박스학개론] 이것만 알아도 만들 수 있는 골판지 박스,출판,9900300,330,3000000,256,1,0,3
6366,노가다를 줄여주는 '인터랙티브'한 대시보드 만들기,출판,1155000,330,350000,150,1,0,4
6367,외로운 영혼을 감싸 안는 소울 크리스탈 메이트,출판,660000,330,2000,32,1,0,3
6368,스케치업 웹툰 배경 - 응급실/병실/수술실/건물외관/로비등,웹툰 리소스,3300000,330,10000,54,1,0,5
6369,당신의 인센스 취향을 찾아보세요 : 팔레트 리뉴얼,홈 · 리빙,4619900,329,14042,104,1,0,4
6370,고수 마니아는 모여랏! : 모두의 고수,푸드,9899600,329,30089,323,1,0,5
6371,"<어제보다 오늘, 더 성장하고 싶은 너에게> 필요한 조언들",출판,3299333,329,10028,170,1,1,1
6372,아기여우 여행기 핸디북 출간하기,출판,8247000,329,2500000,257,1,0,5
6373,춘천을 대표하는 마그넷 3종 - 닭갈비/막국수/춘천의낮,홈 · 리빙,1649000,329,5012,82,1,0,1
6374,"고민 있으세요? 고민해결 만능 프로세스, 셀프코칭하세요!",출판,1648800,329,5011,68,1,1,5
6375,평행우주 판타지 소설 <다른 세계의 나>,출판,1648000,329,5009,52,1,0,4
6376,3년째 오얏꽃 프로젝트- 적의 소륜화 이화문양 뱃지,캐릭터 · 굿즈,3295100,329,10015,147,1,0,4
6377,"YOLOBOOK, Your Biography",디자인 문구,32945003,329,10000000,517,1,1,1
6378,폭신폭신 하얀고양이 마요 대형 얼굴쿠션,캐릭터 · 굿즈,6588000,329,20024,187,1,0,2
6379,나눔의 집 X 극단 배우는 사람들_판소리음악극 <나빌레라>,공연,4940000,329,1500000,149,1,0,3
6380,발달장애 김성찬 작가의 첫 그림책 <남극으로 가는 지하철>,출판,3293000,329,1000000,123,1,0,1
6381,"일년플랜, 한장으로 관리하자! 2021년 포스터 캘린더",디자인 문구,1645500,329,5001,192,1,1,5
6382,제주올레 간세인형,캐릭터 · 굿즈,6581000,329,20003,136,1,0,1
6383,"방탄도 말한 페르소나, 성격에 대한 지혜를 알려주는 책",출판,1645000,329,5000,93,1,1,1
6384,"""오!슬로,"" 집순이 시리즈의 끝판왕",의류,3617300,328,1100000,28,1,1,4
6385,"동짓달 기나긴 밤을 따뜻하게 만들어줄 <동지팥죽, 동치미>",푸드,1643500,328,5010,50,1,1,1
6386,한국의 전통예술을 가방에 담다: 작은 한지 한옥 토트백,잡화,1643000,328,5009,9,1,0,5
6387,"꼭 필요한 ""배경 소스""",웹툰 리소스,1643000,328,500000,52,1,0,2
6388,사람과 반려동물에게 전하는 치유의 향.,홈 · 리빙,3284000,328,10012,100,1,0,4
6389,매거진 나이이즘 3호 : 몸(BODY),출판,3939500,328,12010,191,1,0,4
6390,"혼술을 좋아하는 ""수달"" 인형과 여기서 한잔 어떠세요?",캐릭터 · 굿즈,6565000,328,20015,175,1,0,2
6391,[위대한 개츠비] 그 위대함을 담은 향기,향수 · 뷰티,3281000,328,10003,60,1,0,4
6392,'자기계발을 구독하다' 어른들의 학습지 쓸모: 봄 에디션,출판,3280000,328,10000,81,1,0,5
6393,"나란히 선, 다른 우리 ""트리플 러프 다이아 귀걸이""",주얼리,1640000,328,5000,11,1,1,2
6394,"플라잉트리 살롱극 결혼, 보러와요",공연,1640000,328,500000,50,1,1,3
6395,스크루지 이야기 『크리스마스 캐롤』1843년 초판 복원,출판,9834000,327,3000000,430,1,0,1
6396,"보수힙합, 수파사이즈 & 아이삭 스쿼브 뮤직비디오 제작",음악,5896974,327,1800000,67,1,1,4
6397,귀멸의 칼날 공식 만년 양장 다이어리 & 2022년 캘린더,디자인 문구,6552000,327,2000000,272,1,0,5
6398,1년 동안 나는 얼마나 쉬었을까? 2022 '휴' 다이어리,출판,1637000,327,500000,57,1,0,2
6399,"아빠 5년 차 4컷 그림일기, 『아빠는 다섯 살』단행본",웹툰 · 만화,9822000,327,30036,365,1,1,2
6400,오차원 크리스마스 리스 DIY 키트,홈 · 리빙,5238000,327,16018,104,1,0,5
6401,"7.5톤의 기적, 가격을 확 낮춘 월향 죽력고 간장게장",푸드,163683400,327,50000000,1502,1,1,4
6402,"같이 먹어요! 여름의 선물, 제주 청귤 청과 사브레 쿠키",푸드,3797200,327,11612,104,1,1,1
6403,"무세균 하이브리드 가습기, 휴미(humi)",테크 · 가전,9820000,327,3000000,64,1,1,5
6404,[스케치업 웹툰 배경] 휴양지 풀 빌라,웹툰 리소스,3272800,327,10008,132,1,0,2
6405,웹툰 스케치업 - 서양식 복도모음,웹툰 리소스,1309000,327,4003,77,1,0,1
6406,"집에서 즐기는, 나만을 위한 카페",홈 · 리빙,1963000,327,6003,54,1,1,4
6407,"마담 프루스트가 피어낸 향, 그 정원 이야기 <르 자르딘>",향수 · 뷰티,3271000,327,10003,73,1,1,5
6408,"뜨거운 태양으로부터 지켜줄, 린넨 아일렛 햇.",잡화,1635500,327,5001,41,1,1,4
6409,코디걱정 끝! <코리아클래식룩 저고리와 바지>,의류,8176000,327,25003,54,1,0,4
6410,"일상에 특별한 가치를 더하다, 웨딩 스크런치",잡화,1960800,326,6014,115,1,1,2
6411,"오색찬란코리아 민화상품전 ""행복을 주문하는 그림""",예술,6535400,326,20047,149,1,0,3
6412,"『죽는 건 취미 사는 건 특기』, 우울에 대한 잔잔한 고백",출판,1633447,326,500000,61,1,1,3
6413,"웹툰스케치업 빈민가 3종(강+시멘트,산간 지역,폐허 공터)",웹툰 리소스,3266000,326,10018,53,1,2,5
6414,"무리 짓지 않는 삶의 아름다움, 『내내 읽다가 늙었습니다』",출판,3265777,326,1000000,102,1,1,2
6415,개발자의 안경은 소중하니까요...,디자인 문구,5746000,326,17625,355,1,0,1
6416,"흐름, 그 찰나의 순간 [사진엽서집과 패브릭포스터]",사진,1632000,326,5006,38,1,1,2
6417,국내최초 정치풍자 보드게임「폴리티컬월드 : 문라이트」,보드게임 · TRPG,3264000,326,10012,84,1,0,1
6418,제주도 앞바다의 별미 싱싱한 딱새우회를 집에서!,푸드,1632000,326,5006,75,1,0,5
6419,올 여름 무더위를 날려버릴 99년생 보컬들의 구구콘 라이브,공연,8157000,326,2500000,208,1,0,3
6420,건국대학교 중앙연극동아리 건대극장 '베니스의 상인',공연,1305000,326,400000,68,1,0,3
6421,"1년 12달, 12가지 개성을 담은 드레스퍼퓸",향수 · 뷰티,1630500,326,500000,40,1,1,1
6422,"지켜낸 그들에게 건네는 위로, <연극> 그 날",공연,3261000,326,1000000,115,1,1,5
6423,"초보집사의 동거생활 <가난한 집사, 냥님을 모시다>",출판,581000,326,1782,22,1,1,1
6424,"잠 못 이루는 밤, 웰니스나잇을 위한 <미드나잇 원더랜드>",출판,3193000,319,10009,70,1,1,4
6425,"소설 <유리, 바다> - 바다가 되면 숨이 막히지 않겠지",출판,3193000,319,10009,132,1,1,2
6426,장핀 다람쥐뱃지 Chipmunk Badge,캐릭터 · 굿즈,1117500,319,350000,62,1,0,1
6427,"서울예대 광고창작 동아리 광끼 26번째 잡지, <세미콜론>",출판,1277000,319,4003,34,1,1,1
6428,"<혹시, 산부인과 가봤어?> 소책자 앙코르 인쇄",출판,11173000,319,3500000,930,1,1,5
6429,아이디어 캐쳐 : 떠아,홈 · 리빙,1596000,319,5003,103,1,0,1
6430,스케치업 내맘대로 움직이는 3D해골병사,웹툰 리소스,1595000,319,5000,36,1,0,3
6431,시간이 생명인 작가님을 위한 디지털소스 '생활 포즈집',웹툰 리소스,3190000,319,10000,67,1,0,2
6432,"지친 일상 속의 빛 ""Afternoon Tea Party""",푸드,3190000,319,10000,51,1,0,3
6433,결국 퇴사할 수 밖에 없는 <공채형 인간>,출판,3189812,318,10030,112,1,0,1
6434,북유럽 숲을 담은 조립형 가랜드 [감성캠핑 장식],홈 · 리빙,1594700,318,5014,33,1,0,4
6435,일러스트레이션 전시 프로젝트 <HEART ACTION>,예술,3189000,318,10028,129,1,0,5
6436,[웹툰 스케치업] 판타지 비밀의 숲,웹툰 리소스,3189000,318,1000000,62,1,0,4
6437,"눈처럼 하얀 고양이들을 위한 뱃지, 예쁜만큼 더 아껴주세요",캐릭터 · 굿즈,3188000,318,10025,251,1,1,4
6438,우리에겐 편식 할 자유가 있다. '편식 뱃지',캐릭터 · 굿즈,1275000,318,4009,117,1,0,5
6439,기분에따라 다른색으로. 담수진주 목걸이,주얼리,1593000,318,5009,53,1,0,5
6440,발 끝이 시리지 않는 따뜻한 울 양말,잡화,3186000,318,1000000,116,1,0,2
6441,"[1919, 기억을 입다] 대한민국을 기억하는 티셔츠",의류,3185000,318,1000000,80,1,1,3
6442,< Slice of 'M' > : 라이티스트 사진엽서,사진,796176,318,2503,71,1,0,2
6443,피치못할 복숭아 모찌 인형 ver.2,캐릭터 · 굿즈,3184500,318,10014,139,1,0,3
6444,지워선 안될 우리의 역사! 게임 '웬즈데이',디지털 게임,95533000,318,30000000,3551,1,0,5
6445,영원한 봄의 나라 솔롤라에서 온 가방,잡화,3184000,318,1000000,37,1,0,2
6446,"만지기 좋은, two-way 모꼬지 매듭 가방",잡화,3183500,318,10011,75,1,1,3
6447,"사고력 복원 프로젝트 - 영문법 다시 읽기, 명사와 수식어",출판,4774777,318,1500000,98,1,1,5
6448,해미~페미~만물: 정확한 이해를 돕는 손수건 외 2종,캐릭터 · 굿즈,1591000,318,5003,133,1,0,5
6449,hEY YOU!! 마카롱은 !! hEY ME!!,푸드,1591000,318,500000,99,1,0,5
6450,회화재료를 다룬 '예술가의 도구설명서',예술,3181000,318,1000000,141,1,0,3
6451,마법진 이펙트 소스,웹툰 리소스,3181000,318,10003,160,1,0,1
6452,카라 더봄센터 아카이브북: 동물의 집을 짓다,출판,6361000,318,20003,208,1,0,3
6453,"죽음에 매혹된 사진가의 이야기, 소설 <쿠조(KUJO)>",출판,3180000,318,10000,153,1,1,1
6454,남자친구가 사라졌다 <거꾸로 하는 날>,영화 · 비디오,4766990,317,1500000,78,1,0,3
6455,"사서인식개선프로젝트 2018 소식지 ""사소""",출판,1588777,317,500000,140,1,0,4
6456,머니머니해도 '재물운 굿즈 컬렉션',디자인,3177300,317,10023,73,1,0,5
6457,"[내가 쓰려고 만든 향수] 지금, 사랑하고 있나요?",향수 · 뷰티,3177000,317,10022,104,1,1,4
6458,"<럭키백>, 가장 고전적인 오늘의 가방",잡화,4765200,317,15032,81,1,1,2
6459,뉴트로 무드 '레트로 보타니컬 플라워 시리즈',홈 · 리빙,1588200,317,5010,28,1,0,5
6460,"너와 나 우리의 이야기, 연극 <82년생 김지영>",공연,1588000,317,500000,135,1,1,1
6461,대형트럭세트와 물류창고,웹툰 리소스,3175000,317,10015,51,1,0,3
6462,청량한 바닷바람을 타고 울리는<조개풍경>,홈 · 리빙,1587000,317,500000,33,1,0,5
6463,MAKF 한글 폰트,디자인,3808000,317,12012,106,1,0,4
6464,아버지들의 이야기를 이야기합니다 <THE NEW GREY>,출판,952000,317,300000,25,1,0,3
6465,"후가공 박 견본집 'Gold, Silver, More'",디자인,20618000,317,65041,884,1,2,5
6466,SDGstory: 동화책으로 들려주는 세계시민교육 이야기,출판,3806000,317,12006,128,1,0,4
6467,"""귀여운 황제펭귄"" 페페리코 랜덤 피규어 Vol 4,5",캐릭터 · 굿즈,9512000,317,30006,161,1,1,1
6468,취향이 특별한 너에게딱!! 마시는 초콜릿^^,푸드,2536500,317,800000,93,1,0,5
6469,[사진에세이/전자책] 오늘도 덕소로,출판,317000,317,1000,42,1,0,1
